gene_id	cell_cluster_0	cell_cluster_1	cell_cluster_2	cell_cluster_3	cell_cluster_4	cell_cluster_5	cell_cluster_6	cell_cluster_7	cell_cluster_8	cell_cluster_9	cell_cluster_10	cell_cluster_11	cell_cluster_12
83	Hvul-g10134-1	0.230095659798141	-0.148790158810673	-0.147638747870349	-0.076298226127831	0.0462253887680176	0.0328155773529965	-0.0972711427200528	-0.060854118360006	0.223013762376528	-0.153007351641246	-0.159667775599705	0.282401530969959	-0.0589065266107583
84	Hvul-g10136-1	-0.0122518951591541	0.00972753944372252	-0.0164507038137995	0.0103086624704076	-0.0178681880915401	-0.00631348216086886	-0.00315301468468725	0.0125585926616587	-0.0139693171595187	-0.0282781652308419	0.0374452863172592	-0.0189648736986187	0.189806603981259
85	Hvul-g10137-1	-0.0184969410755794	0.0282715719367781	0.000871558184173726	-0.0286787166843874	-0.0106870565608004	-0.0198261687683489	-0.0340799912747899	0.14832124997679	-0.0154868083717789	-0.0425813618802003	0.0422869060044066	-0.036596631136211	-0.0430351911831884
86	Hvul-g10139-1	-0.0287174325942846	0.0740093465860488	-0.018468176330012	0.0232011317717037	-0.0520346205340433	-0.0492183845586609	-0.0607644408666455	0.142416539883054	-0.0786432200850719	-0.0142134890059439	0.0681288819574025	-0.0446348839233482	-0.0841727205755181
87	Hvul-g1014-1	-0.0435482174382855	0.0716902665745638	-0.0593811731103331	-0.0604191220080864	-0.0198712001763807	-0.128503844596676	-0.00794480178639967	0.427550917294668	-0.100979371447619	-0.0379972452780286	0.167965276768355	-0.0301163223289733	-0.139044882047495
88	Hvul-g10140-1	-0.0398654976461856	-0.0512233636154362	-0.048273484801301	0.0630947420414113	-0.0198992183377056	0.117493182613128	0.0473736938346131	-0.045035041640885	0.355398842687981	-0.0441124104289732	-0.0349929160336983	-0.00925512871584354	-0.0438317921861328
89	Hvul-g10141-1	0.0181983888765821	-0.0256446151118921	0.0239756686020973	-0.0372682235791633	0.0425055732576272	-0.0319473937643686	-0.00830254810813514	0.0114913478971613	-0.0312700154558805	0.0402439156589262	-0.0241366834714667	-0.00498792493972417	0.000476289403673016
90	Hvul-g10144-1	0.0185993302988434	-0.125957620655033	0.109482017682002	-0.239573922222045	0.289579961697674	0.115528455923034	-0.149325106395711	0.0119563379369519	0.142433515266956	0.187788927074156	-0.036639596726832	-0.263374615017493	-0.217433915295223
91	Hvul-g10145-1	-0.149959698725806	0.194166078022214	0.00675378211433048	-0.187138287250947	-0.145992608856207	0.205049842246019	-0.332331976359513	0.214433709974877	0.410067108185175	-0.129114743586118	0.368615623794029	-0.2436087549411	-0.324929126876829
92	Hvul-g10146-1	-0.000266220396212895	-0.000167521341299086	0.00100405373514918	-0.00230949969823361	-0.00180827751952815	0.0017136365679668	-0.00219466517891569	0.00519246053554348	-0.00216293783503056	-0.00214457940035371	-0.00213828274991693	0.0110621174815977	-0.00213073873403988
93	Hvul-g10147-1	-0.0231719553389428	-0.00977135230634622	-0.000497062534519227	-0.026282340277448	0.0143929744789016	-0.0324638430092384	0.143952986216348	0.00112456835893531	-0.0184988086225276	-0.0372703152079619	0.128208960159159	0.0224472806131576	-0.00273747189201064
94	Hvul-g10148-1	-0.0184814404506617	-0.00166109916265147	-0.00190112757925535	-0.00937286620994022	0.0146565510577953	-0.0366825841743455	0.055894984784733	0.0173766479117583	-0.0118708433362921	-0.0241327578483761	0.109561096219638	0.0416284058135785	-0.00484194393992467
95	Hvul-g10149-1	-0.000731220713553372	0.000421795632250481	-0.000968693582754648	-0.00089678503295709	0.00155110719149818	0.00303490812558568	-0.000852173728312882	-0.000850401638774987	-0.000839848564698584	-0.000832716914787158	-0.000830270885337104	0.00901673057863223	-0.000827340306442544
96	Hvul-g10157-1	-0.00120952264336463	-0.0103851388176964	-0.00734237660234225	-0.0114266604291439	-0.00911010905816888	0.0226721326270673	0.00732070989668506	-0.00676143393693074	0.0271734933601489	0.0510693156759544	0.0414190350762333	0.00450960999682647	-0.00862308448944737
97	Hvul-g10159-1	-0.000188944151719345	-0.000397436869478644	1.38515067180915e-05	-0.000360732433682384	0.000455212240734475	-0.000345326351261001	-0.000342784335794711	-0.000342071392491134	-0.000337825712955341	-0.000334956540527942	-0.000333972467218131	0.00840175668212124	-0.000332793453915306
